0.4 0.1; 5.74678038 17.75417306 65.7070622 102.28584691; 0.15007698 0.12044224 0.13043363 0.19582014
0.4 0.1; 5.7556859 17.70220604 65.66421977 102.33189335; 0.1500428 0.12049106 0.13050253 0.19580249
0.4 0.1; 5.76459141 17.65023902 65.62137734 102.3779398; 0.15000862 0.12053988 0.13057142 0.19578484
0.4 0.1; 5.77349693 17.598272 65.57853492 102.42398624; 0.14997444 0.1205887 0.13064032 0.1957672
0.4 0.1; 5.78240245 17.54630498 65.53569249 102.47003269; 0.14994026 0.12063752 0.13070921 0.19574955
0.4 0.1; 5.79130796 17.49433796 65.49285006 102.51607913; 0.14990609 0.12068634 0.13077811 0.1957319
0.4 0.1; 5.80021348 17.44237094 65.45000764 102.56212558; 0.14987191 0.12073516 0.130847 0.19571425
0.4 0.1; 5.809119 17.39040392 65.40716521 102.60817202; 0.14983773 0.12078398 0.1309159 0.1956966
0.4 0.1; 5.81802451 17.3384369 65.36432279 102.65421847; 0.14980355 0.1208328 0.13098479 0.19567895
0.4 0.1; 5.82693003 17.28646988 65.32148036 102.70026491; 0.14976937 0.12088162 0.13105369 0.1956613
0.4 0.1; 5.83583554 17.23450286 65.27863793 102.74631136; 0.14973519 0.12093044 0.13112259 0.19564366
0.4 0.1; 5.84474106 17.18253584 65.23579551 102.7923578; 0.14970102 0.12097926 0.13119148 0.19562601
0.4 0.1; 5.85364658 17.13056882 65.19295308 102.83840425; 0.14966684 0.12102808 0.13126038 0.19560836
0.4 0.1; 5.86255209 17.0786018 65.15011066 102.88445069; 0.14963266 0.1210769 0.13132927 0.19559071
0.4 0.1; 5.87145761 17.02663478 65.10726823 102.93049714; 0.14959848 0.12112572 0.13139817 0.19557306
0.4 0.1; 5.88036313 16.97466776 65.0644258 102.97654358; 0.1495643 0.12117454 0.13146706 0.19555541
0.4 0.1; 5.88926864 16.92270074 65.02158338 103.02259003; 0.14953013 0.12122336 0.13153596 0.19553777
0.4 0.1; 5.89817416 16.87073372 64.97874095 103.06863647; 0.14949595 0.12127218 0.13160485 0.19552012
0.4 0.1; 5.90707968 16.8187667 64.93589852 103.11468292; 0.14946177 0.121321 0.13167375 0.19550247
0.4 0.1; 5.91598519 16.76679968 64.8930561 103.16072936; 0.14942759 0.12136982 0.13174264 0.19548482
0.4 0.1; 5.92489071 16.71483266 64.85021367 103.20677581; 0.14939341 0.12141864 0.13181154 0.19546717
0.4 0.1; 5.93379623 16.66286564 64.80737125 103.25282225; 0.14935924 0.12146746 0.13188043 0.19544952
0.4 0.1; 5.94270174 16.61089862 64.76452882 103.29886869; 0.14932506 0.12151628 0.13194933 0.19543187
0.4 0.1; 5.95160726 16.5589316 64.72168639 103.34491514; 0.14929088 0.1215651 0.13201822 0.19541423
0.4 0.1; 5.96051277 16.50696458 64.67884397 103.39096158; 0.1492567 0.12161392 0.13208712 0.19539658
0.4 0.1; 5.96941829 16.45499756 64.63600154 103.43700803; 0.14922252 0.12166274 0.13215602 0.19537893
0.4 0.1; 5.97832381 16.40303054 64.59315911 103.48305447; 0.14918834 0.12171156 0.13222491 0.19536128
0.4 0.1; 5.98722932 16.35106352 64.55031669 103.52910092; 0.14915417 0.12176038 0.13229381 0.19534363
0.4 0.1; 5.99613484 16.2990965 64.50747426 103.57514736; 0.14911999 0.1218092 0.1323627 0.19532598
0.4 0.1; 6.00504036 16.24712948 64.46463184 103.62119381; 0.14908581 0.12185802 0.1324316 0.19530834
0.4 0.1; 6.01394587 16.19516246 64.42178941 103.66724025; 0.14905163 0.12190684 0.13250049 0.19529069
0.4 0.1; 6.02285139 16.14319544 64.37894698 103.7132867; 0.14901745 0.12195566 0.13256939 0.19527304
0.4 0.1; 6.03175691 16.09122842 64.33610456 103.75933314; 0.14898328 0.12200448 0.13263828 0.19525539
0.4 0.1; 6.04066242 16.0392614 64.29326213 103.80537959; 0.1489491 0.1220533 0.13270718 0.19523774
0.4 0.1; 6.04956794 15.98729438 64.25041971 103.85142603; 0.14891492 0.12210212 0.13277607 0.19522009
0.4 0.1; 6.05847345 15.93532736 64.20757728 103.89747248; 0.14888074 0.12215094 0.13284497 0.19520244
0.4 0.1; 6.06737897 15.88336034 64.16473485 103.94351892; 0.14884656 0.12219976 0.13291386 0.1951848
0.4 0.1; 6.07628449 15.83139332 64.12189243 103.98956537; 0.14881239 0.12224858 0.13298276 0.19516715
0.4 0.1; 6.08519 15.7794263 64.07905 104.03561181; 0.14877821 0.1222974 0.13305165 0.1951495
0.4 0.1; 6.09409552 15.72745928 64.03620757 104.08165826; 0.14874403 0.12234623 0.13312055 0.19513185
0.4 0.1; 6.10300104 15.67549226 63.99336515 104.1277047; 0.14870985 0.12239505 0.13318945 0.1951142
0.4 0.1; 6.11190655 15.62352524 63.95052272 104.17375115; 0.14867567 0.12244387 0.13325834 0.19509655
0.4 0.1; 6.12081207 15.57155822 63.9076803 104.21979759; 0.14864149 0.12249269 0.13332724 0.19507891
0.4 0.1; 6.12971759 15.5195912 63.86483787 104.26584403; 0.14860732 0.12254151 0.13339613 0.19506126
0.4 0.1; 6.1386231 15.46762418 63.82199544 104.31189048; 0.14857314 0.12259033 0.13346503 0.19504361
0.4 0.1; 6.14752862 15.41565716 63.77915302 104.35793692; 0.14853896 0.12263915 0.13353392 0.19502596
0.4 0.1; 6.15643413 15.36369014 63.73631059 104.40398337; 0.14850478 0.12268797 0.13360282 0.19500831
0.4 0.1; 6.16533965 15.31172312 63.69346816 104.45002981; 0.1484706 0.12273679 0.13367171 0.19499066
0.4 0.1; 6.17424517 15.2597561 63.65062574 104.49607626; 0.14843643 0.12278561 0.13374061 0.19497301
0.4 0.1; 6.18315068 15.20778908 63.60778331 104.5421227; 0.14840225 0.12283443 0.1338095 0.19495537
0.4 0.1; 6.1920562 15.15582206 63.56494089 104.58816915; 0.14836807 0.12288325 0.1338784 0.19493772
0.4 0.1; 6.20096172 15.10385504 63.52209846 104.63421559; 0.14833389 0.12293207 0.13394729 0.19492007
0.4 0.1; 6.20986723 15.05188802 63.47925603 104.68026204; 0.14829971 0.12298089 0.13401619 0.19490242
0.4 0.1; 6.21877275 14.999921 63.43641361 104.72630848; 0.14826554 0.12302971 0.13408508 0.19488477
0.4 0.1; 6.22767827 14.94795398 63.39357118 104.77235493; 0.14823136 0.12307853 0.13415398 0.19486712
0.4 0.1; 6.23658378 14.89598696 63.35072876 104.81840137; 0.14819718 0.12312735 0.13422288 0.19484948
0.4 0.1; 6.2454893 14.84401994 63.30788633 104.86444782; 0.148163 0.12317617 0.13429177 0.19483183
0.4 0.1; 6.25439482 14.79205292 63.2650439 104.91049426; 0.14812882 0.12322499 0.13436067 0.19481418
0.4 0.1; 6.26330033 14.7400859 63.22220148 104.95654071; 0.14809464 0.12327381 0.13442956 0.19479653
0.4 0.1; 6.27220585 14.68811888 63.17935905 105.00258715; 0.14806047 0.12332263 0.13449846 0.19477888
0.4 0.1; 6.28111136 14.63615186 63.13651662 105.0486336; 0.14802629 0.12337145 0.13456735 0.19476123
0.4 0.1; 6.29001688 14.58418484 63.0936742 105.09468004; 0.14799211 0.12342027 0.13463625 0.19474358
0.4 0.1; 6.2989224 14.53221782 63.05083177 105.14072649; 0.14795793 0.12346909 0.13470514 0.19472594
0.4 0.1; 6.30782791 14.4802508 63.00798935 105.18677293; 0.14792375 0.12351791 0.13477404 0.19470829
0.4 0.1; 6.31673343 14.42828378 62.96514692 105.23281937; 0.14788958 0.12356673 0.13484293 0.19469064
0.4 0.1; 6.32563895 14.37631676 62.92230449 105.27886582; 0.1478554 0.12361555 0.13491183 0.19467299
0.4 0.1; 6.33454446 14.32434974 62.87946207 105.32491226; 0.14782122 0.12366437 0.13498072 0.19465534
0.4 0.1; 6.34344998 14.27238272 62.83661964 105.37095871; 0.14778704 0.12371319 0.13504962 0.19463769
0.4 0.1; 6.3523555 14.2204157 62.79377722 105.41700515; 0.14775286 0.12376201 0.13511851 0.19462005
0.4 0.1; 6.36126101 14.16844868 62.75093479 105.4630516; 0.14771869 0.12381083 0.13518741 0.1946024
0.4 0.1; 6.37016653 14.11648166 62.70809236 105.50909804; 0.14768451 0.12385965 0.13525631 0.19458475
0.4 0.1; 6.37907204 14.06451464 62.66524994 105.55514449; 0.14765033 0.12390847 0.1353252 0.1945671
0.4 0.1; 6.38797756 14.01254762 62.62240751 105.60119093; 0.14761615 0.12395729 0.1353941 0.19454945
0.4 0.1; 6.39688308 13.9605806 62.57956508 105.64723738; 0.14758197 0.12400611 0.13546299 0.1945318
0.4 0.1; 6.40578859 13.90861358 62.53672266 105.69328382; 0.14754779 0.12405493 0.13553189 0.19451415
0.4 0.1; 6.41469411 13.85664656 62.49388023 105.73933027; 0.14751362 0.12410375 0.13560078 0.19449651
0.4 0.1; 6.42359963 13.80467954 62.45103781 105.78537671; 0.14747944 0.12415257 0.13566968 0.19447886
0.4 0.1; 6.43250514 13.75271252 62.40819538 105.83142316; 0.14744526 0.12420139 0.13573857 0.19446121
0.4 0.1; 6.44141066 13.7007455 62.36535295 105.8774696; 0.14741108 0.12425021 0.13580747 0.19444356
0.4 0.1; 6.45031618 13.64877848 62.32251053 105.92351605; 0.1473769 0.12429903 0.13587636 0.19442591
0.4 0.1; 6.45922169 13.59681146 62.2796681 105.96956249; 0.14734273 0.12434785 0.13594526 0.19440826
0.4 0.1; 6.46812721 13.54484444 62.23682567 106.01560894; 0.14730855 0.12439667 0.13601415 0.19439062
0.4 0.1; 6.47703272 13.49287742 62.19398325 106.06165538; 0.14727437 0.12444549 0.13608305 0.19437297
0.4 0.1; 6.48593824 13.4409104 62.15114082 106.10770183; 0.14724019 0.12449431 0.13615194 0.19435532
0.4 0.1; 6.49484376 13.38894338 62.1082984 106.15374827; 0.14720601 0.12454313 0.13622084 0.19433767
0.4 0.1; 6.50374927 13.33697636 62.06545597 106.19979471; 0.14717184 0.12459195 0.13628974 0.19432002
0.4 0.1; 6.51265479 13.28500934 62.02261354 106.24584116; 0.14713766 0.12464077 0.13635863 0.19430237
0.4 0.1; 6.52156031 13.23304232 61.97977112 106.2918876; 0.14710348 0.12468959 0.13642753 0.19428473
0.4 0.1; 6.53046582 13.1810753 61.93692869 106.33793405; 0.1470693 0.12473841 0.13649642 0.19426708
0.4 0.1; 6.53937134 13.12910828 61.89408627 106.38398049; 0.14703512 0.12478723 0.13656532 0.19424943
0.4 0.1; 6.54827686 13.07714126 61.85124384 106.43002694; 0.14700094 0.12483605 0.13663421 0.19423178
0.4 0.1; 6.55718237 13.02517424 61.80840141 106.47607338; 0.14696677 0.12488487 0.13670311 0.19421413
0.4 0.1; 6.56608789 12.97320722 61.76555899 106.52211983; 0.14693259 0.12493369 0.136772 0.19419648
0.4 0.1; 6.57499341 12.9212402 61.72271656 106.56816627; 0.14689841 0.12498252 0.1368409 0.19417883
0.4 0.1; 6.58389892 12.86927318 61.67987413 106.61421272; 0.14686423 0.12503134 0.13690979 0.19416119
0.4 0.1; 6.59280444 12.81730616 61.63703171 106.66025916; 0.14683005 0.12508016 0.13697869 0.19414354
0.4 0.1; 6.60170995 12.76533914 61.59418928 106.70630561; 0.14679588 0.12512898 0.13704758 0.19412589
0.4 0.1; 6.61061547 12.71337212 61.55134686 106.75235205; 0.1467617 0.1251778 0.13711648 0.19410824
0.4 0.1; 6.61952099 12.6614051 61.50850443 106.7983985; 0.14672752 0.12522662 0.13718537 0.19409059
0.4 0.1; 6.6284265 12.60943808 61.465662 106.84444494; 0.14669334 0.12527544 0.13725427 0.19407294
0.4 0.1; 6.63733202 12.55747106 61.42281958 106.89049139; 0.14665916 0.12532426 0.13732317 0.1940553
0.4 0.1; 6.64623754 12.50550404 61.37997715 106.93653783; 0.14662498 0.12537308 0.13739206 0.19403765
0.4 0.1; 6.65514305 12.45353702 61.33713472 106.98258428; 0.14659081 0.1254219 0.13746096 0.19402
0.4 0.1; 6.66404857 12.40157 61.2942923 107.02863072; 0.14655663 0.12547072 0.13752985 0.19400235
0.4 0.1; 6.67295409 12.34960298 61.25144987 107.07467717; 0.14652245 0.12551954 0.13759875 0.1939847
0.4 0.1; 6.6818596 12.29763596 61.20860745 107.12072361; 0.14648827 0.12556836 0.13766764 0.19396705
0.4 0.1; 6.69076512 12.24566894 61.16576502 107.16677005; 0.14645409 0.12561718 0.13773654 0.1939494
0.4 0.1; 6.69967063 12.19370192 61.12292259 107.2128165; 0.14641992 0.125666 0.13780543 0.19393176
0.4 0.1; 6.70857615 12.1417349 61.08008017 107.25886294; 0.14638574 0.12571482 0.13787433 0.19391411
0.4 0.1; 6.71748167 12.08976788 61.03723774 107.30490939; 0.14635156 0.12576364 0.13794322 0.19389646
0.4 0.1; 6.72638718 12.03780086 60.99439532 107.35095583; 0.14631738 0.12581246 0.13801212 0.19387881
0.4 0.1; 6.7352927 11.98583384 60.95155289 107.39700228; 0.1462832 0.12586128 0.13808101 0.19386116
0.4 0.1; 6.74419822 11.93386682 60.90871046 107.44304872; 0.14624903 0.1259101 0.13814991 0.19384351
0.4 0.1; 6.75310373 11.8818998 60.86586804 107.48909517; 0.14621485 0.12595892 0.1382188 0.19382587
0.4 0.1; 6.76200925 11.82993278 60.82302561 107.53514161; 0.14618067 0.12600774 0.1382877 0.19380822
0.4 0.1; 6.77091477 11.77796576 60.78018318 107.58118806; 0.14614649 0.12605656 0.1383566 0.19379057
0.4 0.1; 6.77982028 11.72599874 60.73734076 107.6272345; 0.14611231 0.12610538 0.13842549 0.19377292
0.4 0.1; 6.7887258 11.67403172 60.69449833 107.67328095; 0.14607813 0.1261542 0.13849439 0.19375527
0.4 0.1; 6.79763131 11.6220647 60.65165591 107.71932739; 0.14604396 0.12620302 0.13856328 0.19373762
0.4 0.1; 6.80653683 11.57009768 60.60881348 107.76537384; 0.14600978 0.12625184 0.13863218 0.19371997
0.4 0.1; 6.81544235 11.51813066 60.56597105 107.81142028; 0.1459756 0.12630066 0.13870107 0.19370233
0.4 0.1; 6.82434786 11.46616364 60.52312863 107.85746673; 0.14594142 0.12634948 0.13876997 0.19368468
0.4 0.1; 6.83325338 11.41419662 60.4802862 107.90351317; 0.14590724 0.1263983 0.13883886 0.19366703
0.4 0.1; 6.8421589 11.3622296 60.43744378 107.94955962; 0.14587307 0.12644712 0.13890776 0.19364938
0.4 0.1; 6.85106441 11.31026258 60.39460135 107.99560606; 0.14583889 0.12649594 0.13897665 0.19363173
0.4 0.1; 6.85996993 11.25829556 60.35175892 108.04165251; 0.14580471 0.12654476 0.13904555 0.19361408
0.4 0.1; 6.86887545 11.20632854 60.3089165 108.08769895; 0.14577053 0.12659358 0.13911444 0.19359644
0.4 0.1; 6.87778096 11.15436152 60.26607407 108.13374539; 0.14573635 0.1266424 0.13918334 0.19357879
0.4 0.1; 6.88668648 11.1023945 60.22323164 108.17979184; 0.14570218 0.12669122 0.13925223 0.19356114
0.4 0.1; 6.895592 11.05042748 60.18038922 108.22583828; 0.145668 0.12674004 0.13932113 0.19354349
0.4 0.1; 6.90449751 10.99846046 60.13754679 108.27188473; 0.14563382 0.12678886 0.13939003 0.19352584
0.4 0.1; 6.91340303 10.94649344 60.09470437 108.31793117; 0.14559964 0.12683768 0.13945892 0.19350819
0.4 0.1; 6.92230854 10.89452642 60.05186194 108.36397762; 0.14556546 0.1268865 0.13952782 0.19349054
0.4 0.1; 6.93121406 10.8425594 60.00901951 108.41002406; 0.14553128 0.12693532 0.13959671 0.1934729
0.4 0.1; 6.94011958 10.79059239 59.96617709 108.45607051; 0.14549711 0.12698414 0.13966561 0.19345525
0.4 0.1; 6.94902509 10.73862537 59.92333466 108.50211695; 0.14546293 0.12703296 0.1397345 0.1934376
0.4 0.1; 6.95793061 10.68665835 59.88049223 108.5481634; 0.14542875 0.12708178 0.1398034 0.19341995
0.4 0.1; 6.96683613 10.63469133 59.83764981 108.59420984; 0.14539457 0.1271306 0.13987229 0.1934023
0.4 0.1; 6.97574164 10.58272431 59.79480738 108.64025629; 0.14536039 0.12717942 0.13994119 0.19338465
0.4 0.1; 6.98464716 10.53075729 59.75196496 108.68630273; 0.14532622 0.12722824 0.14001008 0.19336701
0.4 0.1; 6.99355268 10.47879027 59.70912253 108.73234918; 0.14529204 0.12727706 0.14007898 0.19334936
0.4 0.1; 7.00245819 10.42682325 59.6662801 108.77839562; 0.14525786 0.12732588 0.14014787 0.19333171
0.4 0.1; 7.01136371 10.37485623 59.62343768 108.82444207; 0.14522368 0.1273747 0.14021677 0.19331406
0.4 0.1; 7.02026922 10.32288921 59.58059525 108.87048851; 0.1451895 0.12742352 0.14028566 0.19329641
0.4 0.1; 7.02917474 10.27092219 59.53775283 108.91653496; 0.14515533 0.12747234 0.14035456 0.19327876
0.4 0.1; 7.03808026 10.21895517 59.4949104 108.9625814; 0.14512115 0.12752116 0.14042346 0.19326111
0.4 0.1; 7.04698577 10.16698815 59.45206797 109.00862785; 0.14508697 0.12756998 0.14049235 0.19324347
0.4 0.1; 7.05589129 10.11502113 59.40922555 109.05467429; 0.14505279 0.12761881 0.14056125 0.19322582
0.4 0.1; 7.06479681 10.06305411 59.36638312 109.10072073; 0.14501861 0.12766763 0.14063014 0.19320817
0.4 0.1; 7.07370232 10.01108709 59.32354069 109.14676718; 0.14498443 0.12771645 0.14069904 0.19319052
0.4 0.1; 7.08260784 9.95912007 59.28069827 109.19281362; 0.14495026 0.12776527 0.14076793 0.19317287
0.4 0.1; 7.09151336 9.90715305 59.23785584 109.23886007; 0.14491608 0.12781409 0.14083683 0.19315522
0.4 0.1; 7.10041887 9.85518603 59.19501342 109.28490651; 0.1448819 0.12786291 0.14090572 0.19313758
0.4 0.1; 7.10932439 9.80321901 59.15217099 109.33095296; 0.14484772 0.12791173 0.14097462 0.19311993
0.4 0.1; 7.1182299 9.75125199 59.10932856 109.3769994; 0.14481354 0.12796055 0.14104351 0.19310228
0.4 0.1; 7.12713542 9.69928497 59.06648614 109.42304585; 0.14477937 0.12800937 0.14111241 0.19308463
0.4 0.1; 7.13604094 9.64731795 59.02364371 109.46909229; 0.14474519 0.12805819 0.1411813 0.19306698
0.4 0.1; 7.14494645 9.59535093 58.98080129 109.51513874; 0.14471101 0.12810701 0.1412502 0.19304933
0.4 0.1; 7.15385197 9.54338391 58.93795886 109.56118518; 0.14467683 0.12815583 0.14131909 0.19303169
0.4 0.1; 7.16275749 9.49141689 58.89511643 109.60723163; 0.14464265 0.12820465 0.14138799 0.19301404
0.4 0.1; 7.171663 9.43944987 58.85227401 109.65327807; 0.14460848 0.12825347 0.14145689 0.19299639
0.4 0.1; 7.18056852 9.38748285 58.80943158 109.69932452; 0.1445743 0.12830229 0.14152578 0.19297874
0.4 0.1; 7.18947404 9.33551583 58.76658915 109.74537096; 0.14454012 0.12835111 0.14159468 0.19296109
0.4 0.1; 7.19837955 9.28354881 58.72374673 109.79141741; 0.14450594 0.12839993 0.14166357 0.19294344
0.4 0.1; 7.20728507 9.23158179 58.6809043 109.83746385; 0.14447176 0.12844875 0.14173247 0.19292579
0.4 0.1; 7.21619059 9.17961477 58.63806188 109.8835103; 0.14443758 0.12849757 0.14180136 0.19290815
0.4 0.1; 7.2250961 9.12764775 58.59521945 109.92955674; 0.14440341 0.12854639 0.14187026 0.1928905
0.4 0.1; 7.23400162 9.07568073 58.55237702 109.97560319; 0.14436923 0.12859521 0.14193915 0.19287285
0.4 0.1; 7.24290713 9.02371371 58.5095346 110.02164963; 0.14433505 0.12864403 0.14200805 0.1928552
0.4 0.1; 7.25181265 8.97174669 58.46669217 110.06769607; 0.14430087 0.12869285 0.14207694 0.19283755
0.4 0.1; 7.26071817 8.91977967 58.42384974 110.11374252; 0.14426669 0.12874167 0.14214584 0.1928199
0.4 0.1; 7.26962368 8.86781265 58.38100732 110.15978896; 0.14423252 0.12879049 0.14221473 0.19280226
0.4 0.1; 7.2785292 8.81584563 58.33816489 110.20583541; 0.14419834 0.12883931 0.14228363 0.19278461
0.4 0.1; 7.28743472 8.76387861 58.29532247 110.25188185; 0.14416416 0.12888813 0.14235252 0.19276696
0.4 0.1; 7.29634023 8.71191159 58.25248004 110.2979283; 0.14412998 0.12893695 0.14242142 0.19274931
0.4 0.1; 7.30524575 8.65994457 58.20963761 110.34397474; 0.1440958 0.12898577 0.14249032 0.19273166
0.4 0.1; 7.31415127 8.60797755 58.16679519 110.39002119; 0.14406163 0.12903459 0.14255921 0.19271401
0.4 0.1; 7.32305678 8.55601053 58.12395276 110.43606763; 0.14402745 0.12908341 0.14262811 0.19269636
0.4 0.1; 7.3319623 8.50404351 58.08111034 110.48211408; 0.14399327 0.12913223 0.142697 0.19267872
0.4 0.1; 7.34086781 8.45207649 58.03826791 110.52816052; 0.14395909 0.12918105 0.1427659 0.19266107
0.4 0.1; 7.34977333 8.40010947 57.99542548 110.57420697; 0.14392491 0.12922987 0.14283479 0.19264342
0.4 0.1; 7.35867885 8.34814245 57.95258306 110.62025341; 0.14389073 0.12927869 0.14290369 0.19262577
0.4 0.1; 7.36758436 8.29617543 57.90974063 110.66629986; 0.14385656 0.12932751 0.14297258 0.19260812
0.4 0.1; 7.37648988 8.24420841 57.8668982 110.7123463; 0.14382238 0.12937633 0.14304148 0.19259047
0.4 0.1; 7.3853954 8.19224139 57.82405578 110.75839275; 0.1437882 0.12942515 0.14311037 0.19257283
0.4 0.1; 7.39430091 8.14027437 57.78121335 110.80443919; 0.14375402 0.12947397 0.14317927 0.19255518
0.4 0.1; 7.40320643 8.08830735 57.73837093 110.85048564; 0.14371984 0.12952279 0.14324816 0.19253753
0.4 0.1; 7.41211195 8.03634033 57.6955285 110.89653208; 0.14368567 0.12957161 0.14331706 0.19251988
0.4 0.1; 7.42101746 7.98437331 57.65268607 110.94257853; 0.14365149 0.12962043 0.14338595 0.19250223
0.4 0.1; 7.42992298 7.93240629 57.60984365 110.98862497; 0.14361731 0.12966925 0.14345485 0.19248458
0.4 0.1; 7.43882849 7.88043927 57.56700122 111.03467141; 0.14358313 0.12971807 0.14352375 0.19246693
0.4 0.1; 7.44773401 7.82847225 57.52415879 111.08071786; 0.14354895 0.12976689 0.14359264 0.19244929
0.4 0.1; 7.45663953 7.77650523 57.48131637 111.1267643; 0.14351478 0.12981571 0.14366154 0.19243164
0.4 0.1; 7.46554504 7.72453821 57.43847394 111.17281075; 0.1434806 0.12986453 0.14373043 0.19241399
0.4 0.1; 7.47445056 7.67257119 57.39563152 111.21885719; 0.14344642 0.12991335 0.14379933 0.19239634
0.4 0.1; 7.48335608 7.62060417 57.35278909 111.26490364; 0.14341224 0.12996217 0.14386822 0.19237869
0.4 0.1; 7.49226159 7.56863715 57.30994666 111.31095008; 0.14337806 0.13001099 0.14393712 0.19236104
0.4 0.1; 7.50116711 7.51667013 57.26710424 111.35699653; 0.14334388 0.13005981 0.14400601 0.1923434
0.4 0.1; 7.51007263 7.46470311 57.22426181 111.40304297; 0.14330971 0.13010863 0.14407491 0.19232575
0.4 0.1; 7.51897814 7.41273609 57.18141939 111.44908942; 0.14327553 0.13015745 0.1441438 0.1923081
0.4 0.1; 7.52788366 7.36076907 57.13857696 111.49513586; 0.14324135 0.13020628 0.1442127 0.19229045
0.4 0.1; 7.53678918 7.30880205 57.09573453 111.54118231; 0.14320717 0.1302551 0.14428159 0.1922728
0.4 0.1; 7.54569469 7.25683503 57.05289211 111.58722875; 0.14317299 0.13030392 0.14435049 0.19225515
0.4 0.1; 7.55460021 7.20486801 57.01004968 111.6332752; 0.14313882 0.13035274 0.14441938 0.1922375
0.4 0.1; 7.56350572 7.15290099 56.96720725 111.67932164; 0.14310464 0.13040156 0.14448828 0.19221986
0.4 0.1; 7.57241124 7.10093397 56.92436483 111.72536809; 0.14307046 0.13045038 0.14455718 0.19220221
0.4 0.1; 7.58131676 7.04896695 56.8815224 111.77141453; 0.14303628 0.1304992 0.14462607 0.19218456
0.4 0.1; 7.59022227 6.99699993 56.83867998 111.81746098; 0.1430021 0.13054802 0.14469497 0.19216691
0.4 0.1; 7.59912779 6.94503291 56.79583755 111.86350742; 0.14296792 0.13059684 0.14476386 0.19214926
0.4 0.1; 7.60803331 6.89306589 56.75299512 111.90955387; 0.14293375 0.13064566 0.14483276 0.19213161
0.4 0.1; 7.61693882 6.84109887 56.7101527 111.95560031; 0.14289957 0.13069448 0.14490165 0.19211397
0.4 0.1; 7.62584434 6.78913185 56.66731027 112.00164675; 0.14286539 0.1307433 0.14497055 0.19209632
0.4 0.1; 7.63474986 6.73716483 56.62446785 112.0476932; 0.14283121 0.13079212 0.14503944 0.19207867
0.4 0.1; 7.64365537 6.68519781 56.58162542 112.09373964; 0.14279703 0.13084094 0.14510834 0.19206102
0.4 0.1; 7.65256089 6.63323079 56.53878299 112.13978609; 0.14276286 0.13088976 0.14517723 0.19204337
0.4 0.1; 7.6614664 6.58126377 56.49594057 112.18583253; 0.14272868 0.13093858 0.14524613 0.19202572
0.4 0.1; 7.67037192 6.52929675 56.45309814 112.23187898; 0.1426945 0.1309874 0.14531502 0.19200807
0.4 0.1; 7.67927744 6.47732973 56.41025571 112.27792542; 0.14266032 0.13103622 0.14538392 0.19199043
0.4 0.1; 7.68818295 6.42536271 56.36741329 112.32397187; 0.14262614 0.13108504 0.14545281 0.19197278
0.4 0.1; 7.69708847 6.37339569 56.32457086 112.37001831; 0.14259197 0.13113386 0.14552171 0.19195513
0.4 0.1; 7.70599399 6.32142867 56.28172844 112.41606476; 0.14255779 0.13118268 0.14559061 0.19193748
0.4 0.1; 7.7148995 6.26946165 56.23888601 112.4621112; 0.14252361 0.1312315 0.1456595 0.19191983
0.4 0.1; 7.72380502 6.21749463 56.19604358 112.50815765; 0.14248943 0.13128032 0.1457284 0.19190218
0.4 0.1; 7.73271054 6.16552761 56.15320116 112.55420409; 0.14245525 0.13132914 0.14579729 0.19188454
0.4 0.1; 7.74161605 6.11356059 56.11035873 112.60025054; 0.14242107 0.13137796 0.14586619 0.19186689
0.4 0.1; 7.75052157 6.06159357 56.0675163 112.64629698; 0.1423869 0.13142678 0.14593508 0.19184924
0.4 0.1; 7.75942708 6.00962655 56.02467388 112.69234343; 0.14235272 0.1314756 0.14600398 0.19183159
0.4 0.1; 7.7683326 5.95765953 55.98183145 112.73838987; 0.14231854 0.13152442 0.14607287 0.19181394
0.4 0.1; 7.77723812 5.90569251 55.93898903 112.78443632; 0.14228436 0.13157324 0.14614177 0.19179629
0.4 0.1; 7.78614363 5.85372549 55.8961466 112.83048276; 0.14225018 0.13162206 0.14621066 0.19177864
0.4 0.1; 7.79504915 5.80175847 55.85330417 112.87652921; 0.14221601 0.13167088 0.14627956 0.191761
0.4 0.1; 7.80395467 5.74979145 55.81046175 112.92257565; 0.14218183 0.1317197 0.14634845 0.19174335
0.4 0.1; 7.81286018 5.69782443 55.76761932 112.96862209; 0.14214765 0.13176852 0.14641735 0.1917257
0.4 0.1; 7.8217657 5.64585741 55.7247769 113.01466854; 0.14211347 0.13181734 0.14648624 0.19170805
0.4 0.1; 7.83067122 5.59389039 55.68193447 113.06071498; 0.14207929 0.13186616 0.14655514 0.1916904
0.4 0.1; 7.83957673 5.54192337 55.63909204 113.10676143; 0.14204512 0.13191498 0.14662404 0.19167275
0.4 0.1; 7.84848225 5.48995635 55.59624962 113.15280787; 0.14201094 0.1319638 0.14669293 0.19165511
0.4 0.1; 7.85738776 5.43798933 55.55340719 113.19885432; 0.14197676 0.13201262 0.14676183 0.19163746
0.4 0.1; 7.86629328 5.38602231 55.51056476 113.24490076; 0.14194258 0.13206144 0.14683072 0.19161981
0.4 0.1; 7.8751988 5.33405529 55.46772234 113.29094721; 0.1419084 0.13211026 0.14689962 0.19160216
0.4 0.1; 7.88410431 5.28208827 55.42487991 113.33699365; 0.14187422 0.13215908 0.14696851 0.19158451
